 19.4, 4340028.387, -116068.900, 4656733.415
 19.5, 4340030.190, -116067.561, 4656731.779
 19.6, 4340031.992, -116066.223, 4656730.143
 19.7, 4340033.795, -116064.885, 4656728.508
 19.8, 4340035.598, -116063.546, 4656726.872
 19.9, 4340037.400, -116062.208, 4656725.236
 20.0, 4340039.203, -116060.870, 4656723.601
 20.1, 4340041.006, -116059.531, 4656721.965
 20.2, 4340042.808, -116058.193, 4656720.329
 20.3, 4340044.611, -116056.855, 4656718.694
 20.4, 4340046.413, -116055.516, 4656717.058
 20.5, 4340048.216, -116054.178, 4656715.422
 20.6, 4340050.019, -116052.840, 4656713.787
 20.7, 4340051.821, -116051.501, 4656712.151
 20.8, 4340053.624, -116050.163, 4656710.515
 20.9, 4340055.427, -116048.825, 4656708.880
 21.0, 4340057.229, -116047.486, 4656707.244
 21.1, 4340059.032, -116046.148, 4656705.608
 21.2, 4340060.834, -116044.810, 4656703.973
 21.3, 4340062.637, -116043.471, 4656702.337
 21.4, 4340064.440, -116042.133, 4656700.701
 21.5, 4340066.242, -116040.794, 4656699.066
 21.6, 4340068.045, -116039.456, 4656697.430
 21.7, 4340069.848, -116038.118, 4656695.794
 21.8, 4340071.650, -116036.779, 4656694.159
 21.9, 4340073.453, -116035.441, 4656692.523
 22.0, 4340075.255, -116034.103, 4656690.887
 22.1, 4340077.058, -116032.764, 4656689.251
 22.2, 4340078.861, -116031.426, 4656687.616
 22.3, 4340080.663, -116030.088, 4656685.980
 22.4, 4340082.466, -116028.749, 4656684.344
 22.5, 4340084.268, -116027.411, 4656682.709
 22.6, 4340086.071, -116026.073, 4656681.073
 22.7, 4340087.874, -116024.734, 4656679.437
 22.8, 4340089.676, -116023.396, 4656677.802
 22.9, 4340091.479, -116022.058, 4656676.166
 23.0, 4340093.281, -116020.719, 4656674.530
 23.1, 4340095.084, -116019.381, 4656672.895
 23.2, 4340096.887, -116018.043, 4656671.259
 23.3, 4340098.689, -116016.704, 4656669.623
 23.4, 4340100.492, -116015.366, 4656667.988
 23.5, 4340102.294, -116014.027, 4656666.352
 23.6, 4340104.097, -116012.689, 4656664.716
 23.7, 4340105.900, -116011.351, 4656663.080
 23.8, 4340107.702, -116010.012, 4656661.445
 23.9, 4340109.505, -116008.674, 4656659.809
 24.0, 4340111.307, -116007.336, 4656658.173
 24.1, 4340113.110, -116005.997, 4656656.538
 24.2, 4340114.913, -116004.659, 4656654.902
 24.3, 4340116.715, -116003.321, 4656653.266
 24.4, 4340118.518, -116001.982, 4656651.631
 24.5, 4340120.320, -116000.644, 4656649.995
 24.6, 4340122.123, -115999.306, 4656648.359
 24.7, 4340123.926, -115997.967, 4656646.724
 24.8, 4340125.728, -115996.629, 4656645.088
 24.9, 4340127.531, -115995.291, 4656643.452
 25.0, 4340129.333, -115993.952, 4656641.816
 25.1, 4340131.136, -115992.614, 4656640.181
 25.2, 4340132.939, -115991.275, 4656638.545
 25.3, 4340134.741, -115989.937, 4656636.909
 25.4, 4340136.544, -115988.599, 4656635.274
 25.5, 4340138.346, -115987.260, 4656633.638
 25.6, 4340140.149, -115985.922, 4656632.002
 25.7, 4340141.952, -115984.584, 4656630.366
 25.8, 4340143.754, -115983.245, 4656628.731
 25.9, 4340145.557, -115981.907, 4656627.095
 26.0, 4340147.359, -115980.569, 4656625.459
 26.1, 4340149.162, -115979.230, 4656623.824
 26.2, 4340150.964, -115977.892, 4656622.188
 26.3, 4340152.767, -115976.554, 4656620.552
 26.4, 4340154.570, -115975.215, 4656618.916
