Phi[deg],Theta[deg],dB(GainTotal)
-104,107,1.53360
-103,107,1.56376
-102,107,1.59391
-101,107,1.61900
-100,107,1.64409
-99,107,1.66412
-98,107,1.68415
-97,107,1.69914
-96,107,1.71413
-95,107,1.72409
-94,107,1.73406
-93,107,1.73901
-92,107,1.74396
-91,107,1.74390
-90,107,1.74384
-89,107,1.73877
-88,107,1.73371
-87,107,1.72363
-86,107,1.71356
-85,107,1.69847
-84,107,1.68339
-83,107,1.66328
-82,107,1.64317
-81,107,1.61803
-80,107,1.59289
-79,107,1.56271
-78,107,1.53252
-77,107,1.49727
-76,107,1.46202
-75,107,1.42168
-74,107,1.38135
-73,107,1.33590
-72,107,1.29046
-71,107,1.23989
-70,107,1.18933
-69,107,1.13362
-68,107,1.07790
-67,107,1.01703
-66,107,0.95616
-65,107,0.89013
-64,107,0.82409
-63,107,0.75288
-62,107,0.68168
-61,107,0.60531
-60,107,0.52894
-59,107,0.44744
-58,107,0.36593
-57,107,0.27933
-56,107,0.19273
-55,107,0.10111
-54,107,0.00948
-53,107,-0.08708
-52,107,-0.18363
-51,107,-0.28499
-50,107,-0.38635
-49,107,-0.49234
-48,107,-0.59832
-47,107,-0.70871
-46,107,-0.81909
-45,107,-0.93358
-44,107,-1.04807
-43,107,-1.16631
-42,107,-1.28455
-41,107,-1.40609
-40,107,-1.52763
-39,107,-1.65193
-38,107,-1.77622
-37,107,-1.90263
-36,107,-2.02904
-35,107,-2.15679
-34,107,-2.28453
-33,107,-2.41273
-32,107,-2.54092
-31,107,-2.66854
-30,107,-2.79615
-29,107,-2.92202
-28,107,-3.04788
-27,107,-3.17073
-26,107,-3.29357
-25,107,-3.41199
-24,107,-3.53041
-23,107,-3.64292
-22,107,-3.75544
-21,107,-3.86056
-20,107,-3.96567
-19,107,-4.06188
-18,107,-4.15808
-17,107,-4.24396
-16,107,-4.32984
-15,107,-4.40413
-14,107,-4.47842
-13,107,-4.54005
-12,107,-4.60168
-11,107,-4.64987
-10,107,-4.69807
-9,107,-4.73237
-8,107,-4.76667
-7,107,-4.78694
-6,107,-4.80721
-5,107,-4.81366
-4,107,-4.82011
-3,107,-4.81325
-2,107,-4.80639
-1,107,-4.78698
0,107,-4.76756
1,107,-4.73655
2,107,-4.70553
3,107,-4.66399
4,107,-4.62244
5,107,-4.57151
6,107,-4.52057
7,107,-4.46137
8,107,-4.40216
9,107,-4.33579
10,107,-4.26941
11,107,-4.19687
12,107,-4.12433
13,107,-4.04654
14,107,-3.96875
15,107,-3.88654
16,107,-3.80431
17,107,-3.71838
18,107,-3.63245
19,107,-3.54342
20,107,-3.45438
21,107,-3.36279
22,107,-3.27120
23,107,-3.17750
24,107,-3.08381
25,107,-2.98844
26,107,-2.89307
27,107,-2.79638
28,107,-2.69970
29,107,-2.60205
30,107,-2.50440
31,107,-2.40611
32,107,-2.30783
33,107,-2.20922
34,107,-2.11061
35,107,-2.01199
36,107,-1.91338
37,107,-1.81507
38,107,-1.71677
39,107,-1.61910
40,107,-1.52143
41,107,-1.42471
42,107,-1.32799
43,107,-1.23255
44,107,-1.13711
45,107,-1.04327
46,107,-0.94943
47,107,-0.85752
48,107,-0.76561
49,107,-0.67595
50,107,-0.58629
51,107,-0.49919
52,107,-0.41208
53,107,-0.32783
54,107,-0.24358
55,107,-0.16248
56,107,-0.08138
57,107,-0.00369
58,107,0.07400
59,107,0.14801
60,107,0.22203
61,107,0.29213
62,107,0.36224
63,107,0.42822
64,107,0.49419
65,107,0.55584
66,107,0.61749
67,107,0.67462
68,107,0.73176
69,107,0.78421
70,107,0.83667
71,107,0.88431
72,107,0.93194
73,107,0.97463
74,107,1.01731
75,107,1.05492
76,107,1.09254
77,107,1.12500
78,107,1.15746
79,107,1.18467
80,107,1.21188
81,107,1.23377
82,107,1.25567
83,107,1.27220
84,107,1.28872
85,107,1.29984
86,107,1.31095
87,107,1.31662
88,107,1.32229
89,107,1.32250
90,107,1.32271
91,107,1.31745
92,107,1.31220
93,107,1.30147
94,107,1.29074
95,107,1.27458
96,107,1.25840
97,107,1.23681
98,107,1.21522
99,107,1.18826
100,107,1.16129
101,107,1.12900
102,107,1.09671
103,107,1.05916
104,107,1.02161
105,107,0.97889
106,107,0.93617
107,107,0.88838
108,107,0.84059
109,107,0.78784
110,107,0.73509
111,107,0.67752
112,107,0.61994
113,107,0.55770
114,107,0.49545
115,107,0.42871
116,107,0.36196
117,107,0.29091
118,107,0.21986
119,107,0.14472
120,107,0.06957
121,107,-0.00943
122,107,-0.08843
123,107,-0.17102
124,107,-0.25362
125,107,-0.33954
126,107,-0.42545
127,107,-0.51439
128,107,-0.60332
129,107,-0.69495
130,107,-0.78658
131,107,-0.88058
132,107,-0.97457
133,107,-1.07057
134,107,-1.16657
135,107,-1.26422
136,107,-1.36186
137,107,-1.46078
138,107,-1.55970
139,107,-1.65950
140,107,-1.75930
141,107,-1.85961
142,107,-1.95992
143,107,-2.06034
144,107,-2.16077
145,107,-2.26093
146,107,-2.36109
147,107,-2.46060
148,107,-2.56011
149,107,-2.65858
150,107,-2.75706
151,107,-2.85410
152,107,-2.95114
153,107,-3.04637
154,107,-3.14159
155,107,-3.23456
156,107,-3.32754
157,107,-3.41784
158,107,-3.50814
159,107,-3.59527
160,107,-3.68240
161,107,-3.76584
162,107,-3.84928
163,107,-3.92843
164,107,-4.00758
165,107,-4.08179
166,107,-4.15600
167,107,-4.22452
168,107,-4.29305
169,107,-4.35508
170,107,-4.41710
171,107,-4.47174
172,107,-4.52637
173,107,-4.57267
174,107,-4.61897
175,107,-4.65595
176,107,-4.69294
177,107,-4.71964
178,107,-4.74635
179,107,-4.76185
180,107,-4.77736
-180,108,-4.65497
-179,108,-4.65793
-178,108,-4.66089
-177,108,-4.65161
-176,108,-4.64233
-175,108,-4.62041
-174,108,-4.59849
-173,108,-4.56377
-172,108,-4.52906
-171,108,-4.48166
-170,108,-4.43426
-169,108,-4.37457
-168,108,-4.31487
-167,108,-4.24353
-166,108,-4.17220
-165,108,-4.09011
-164,108,-4.00803
-163,108,-3.91627
-162,108,-3.82451
-161,108,-3.72430
-160,108,-3.62409
-159,108,-3.51674
-158,108,-3.40939
-157,108,-3.29624
-156,108,-3.18308
-155,108,-3.06544
-154,108,-2.94781
-153,108,-2.82698
-152,108,-2.70614
-151,108,-2.58331
-150,108,-2.46047
-149,108,-2.33672
-148,108,-2.21298
-147,108,-2.08932
-146,108,-1.96566
-145,108,-1.84296
-144,108,-1.72026
-143,108,-1.59929
-142,108,-1.47832
-141,108,-1.35974
-140,108,-1.24115
-139,108,-1.12552
-138,108,-1.00989
